youID,title,accountName,pub_date,description,link,duration,TotalComments,Avglength,TotalReplies
9tAY5kHRWsg,"Baby’s First Words - Body Parts, Family &amp; More | When will my toddler speak?",Rock 'N Learn,2019-04-03T20:09:18Z,This video promotes early speech development and vocabulary using a format recommended by speech and language ...,https://www.youtube.com/watch?v=9tAY5kHRWsg,0,0,0,0
a2wJqDw9B68,Meaningful Inclusion in Early Childhood,WisconsinDPI,2018-03-01T16:05:30Z,"How can a school meaningfully include students with disabilities in an early childhood program? In moving interviews, parents in ...",https://www.youtube.com/watch?v=a2wJqDw9B68,0,2,166.5,0
qDLkBEXKEio,"Toddler Time: Bunnies (Part 1: Introduction, Sign Language, &amp; Literacy Tip)",Fort Bend County Libraries Youth Services,2021-04-22T17:53:43Z,"April 28, 2021 Fort Bend County Libraries offers a variety of free programs every week for children of all ages. When the libraries ...",https://www.youtube.com/watch?v=qDLkBEXKEio,0,0,0,0
RARPtsFscmc,15 Month Baby(toddler) Mind Development &amp; Activities | Mental &amp; Physical growth Milestones,Sandhya Gawhade Dhote,2020-07-29T02:53:07Z,Atharvsbussymom #15monthbabyActivities #babygrowth #babyhowtoeat #15monthbabyDevelopment #Standup #Sittingdown ...,https://www.youtube.com/watch?v=RARPtsFscmc,0,0,0,0
ExUikDpxxkk,Toddler&#39;s physical activity,Ethel_Ida Crocker,2017-08-11T11:31:19Z,A two years old day out!! Video by :Ethel Crocker.,https://www.youtube.com/watch?v=ExUikDpxxkk,0,0,0,0
VRs5CmC7iZo,Toddler Time: Imagination Part 1,Fort Bend County Libraries Youth Services,2021-01-27T19:16:55Z,"September 30, 2020 This is part 1 of 6 videos In this video, Ms. Erica shares an early literacy tip and sings the Hello Song and ...",https://www.youtube.com/watch?v=VRs5CmC7iZo,234,0,0,0
LwrVaIXMzkg,Messy Play Ideas: Toddler Days with the Early Childhood and Family Service,Early Childhood and Family Service,2020-10-13T23:01:14Z,"Lots of quick messy play ideas to give your baby, toddler or pre-school child a fantastic sensory experience What is your child's ...",https://www.youtube.com/watch?v=LwrVaIXMzkg,0,0,0,0
akTRWJZMks0,&quot;Emotions&quot; - StoryBots Super Songs Episode 8 | Netflix Jr,Netflix Jr.,2017-05-10T19:19:38Z,"Get ready for all the feels with the latest episode of ""StoryBots Super Songs."" Help your child understand their emotions with songs ...",https://www.youtube.com/watch?v=akTRWJZMks0,669,0,0,0
9QNbVPNPm5M,Cognitive activities for preschool | cognitive activities for toddler&#39;s,Army Kids Education,2020-09-21T13:07:31Z,cognitiveactivities #cognitiveactivityforkids.,https://www.youtube.com/watch?v=9QNbVPNPm5M,0,0,0,0
sKxK4ruT2As,Micro Scooters 3in1 Deluxe Push Along LED Toddler Scooter,Micro Scooters Ltd,2021-03-30T13:31:26Z,Our Mini Micro 3in1 Push Along is a scooter with a trio of talents. Ride-on scooter with adjustable removable parent steering ...,https://www.youtube.com/watch?v=sKxK4ruT2As,0,0,0,0
KojXY3ixdZs,~The Inner Toddler~ Reactive Attachment Disorder Brain Development,Life as a RAD Mom,2017-07-08T22:40:54Z,"I did some research on the behaviors, reasoning, and cognitive skills of a Two year old, and found it to be similar to how my RAD ...",https://www.youtube.com/watch?v=KojXY3ixdZs,0,6,368.17,3
cPZdhnkZLBk,"Pediatric health Nursing | Unit 2, part 3 | what is toddler | what is toddler physical growth |",Nursing with Abdullah,2021-12-06T09:19:08Z,"In this video you will learned about the topic mentioned, pediatric health Nursing subject part 3 on Dr Khan channel. So be with us ...",https://www.youtube.com/watch?v=cPZdhnkZLBk,0,1,15.0,0
qsonHTjcnj4,Brain Breaks - Action Songs for Children - From Your Seat - Kids Songs by The Learning Station,TheLearningStation - Kids Songs and Nursery Rhymes,2015-04-23T19:18:02Z,"Popular children's brain breaks, action dance song, “From Your Seat”. From the CD, “Get Funky and Musical Fun” Get Funky and ...",https://www.youtube.com/watch?v=qsonHTjcnj4,234,0,0,0
aIYBZIM10DA,Inside The Mind Of Jaxon Cota An 11-Year-Old Kid Genius | NBC Nightly News,NBC News,2015-07-22T18:40:39Z,"At age nine, Jaxon Cota was accepted into Mensa, a society for geniuses. His IQ puts him in the top two percent of the world, but ...",https://www.youtube.com/watch?v=aIYBZIM10DA,0,5649,111.69,4181
4NS0gQn_SOo,Pediatric Strengthening Exercise Using Supported Toddler Squat Progressions,Dr. Lauren Baker,2020-04-01T18:53:31Z,pediatricphysicaltherapy #toddlersquat #pediatricexercise Have you ever wondered how to help improve your kiddos core/leg ...,https://www.youtube.com/watch?v=4NS0gQn_SOo,0,3,133.67,3
nv3ocntSSUU,Abandoned toddler rescued and raised by feral dogs | 60 Minutes Australia,60 Minutes Australia,2018-11-07T08:30:00Z,"It's an extraordinary story. A little girl, neglected, rejected, abandoned by her parents. For comfort, she snuggles up in the farmyard ...",https://www.youtube.com/watch?v=nv3ocntSSUU,0,0,0,0
Q2GD5l_oaXg,Phonics Level 1: For 2.5-3.5 Years children(TODDLER):- How to use the KIT,parenting 4u,2020-07-15T12:57:23Z,This video gives instruction on how to use the PHONICS preschool Toddler kit. Age Group: 2.5-3.5 Years Watch 2.9 Year old Child ...,https://www.youtube.com/watch?v=Q2GD5l_oaXg,0,0,0,0
ko1f6tS-Ow0,Child Development Center Toddler Room,CJ R,2011-08-31T19:38:03Z,The Moore Child Development Center/Pre-K Academy at Carlisle Barracks believes that every child has value and must be ...,https://www.youtube.com/watch?v=ko1f6tS-Ow0,0,0,0,0
CSUhwIlg4E0,"Sensory Activities for Stacey Solomons, Rex | Baby &amp; Toddler Entertainment",Annabel Swead,2021-06-14T13:49:45Z,Sensory Activities for Babies and Toddlers | Baby & Toddler Entertainment As a former early years teacher I'm always looking for ...,https://www.youtube.com/watch?v=CSUhwIlg4E0,0,0,0,0
CgsykcU26Gc,Gym1 Toddler Exercises: ROPE LADDER with Leo (age 1.5),Gym1 Indoor Playground,2020-11-20T23:12:36Z,"The Gym1 Indoor Playground is not only every kid's favorite gift, but it is also the best tool to develop motor skills and spatial ...",https://www.youtube.com/watch?v=CgsykcU26Gc,0,0,0,0
GjTFpMjrdH0,Sensory Activities for Babies and Toddlers | Baby &amp; Toddler Entertainment,Annabel Swead,2021-06-14T13:50:59Z,Sensory Activities for Babies and Toddlers | Baby & Toddler Entertainment As a former early years teacher I'm always looking for ...,https://www.youtube.com/watch?v=GjTFpMjrdH0,0,0,0,0
Zf30r0wE_qQ,Kids activity at home | Busy kids | Toddler activity| Physical activity | Fitness in kids,Toddlers Zone,2020-03-18T14:43:56Z,Fun to do activity for kids. Staying indoors made fun.,https://www.youtube.com/watch?v=Zf30r0wE_qQ,0,0,0,0
bWRWjNAXB0E,Sensory Boards for Babies and Toddlers | Baby &amp; Toddler Entertainment,Annabel Swead,2021-12-15T20:13:19Z,Sensory Activities for Babies and Toddlers | Baby & Toddler Entertainment - Sensory Boads As a former early years teacher I'm ...,https://www.youtube.com/watch?v=bWRWjNAXB0E,0,0,0,0
r6d0Q8CnAok,Physical Activities for Toddlers | 20 month&#39;s old Toddler | Basic Games,Prishita's Creative Mumma,2020-12-14T03:30:08Z,"Hi, Climbing, running, jumping, kicking n etc are basic activities of Toddlers. Everyday minimum 2hours physical activities boost ...",https://www.youtube.com/watch?v=r6d0Q8CnAok,0,2,8.5,2
QjWhDynv-SQ,Sid the Science Kid FULL EPISODE! | The Big Sneeze | PBS KIDS,PBS KIDS,2020-03-15T18:30:05Z,"Sid's parents tell him to wash his hands to keep away germs. But Sid can't see any germs on his hands, so why should he wash ...",https://www.youtube.com/watch?v=QjWhDynv-SQ,0,0,0,0
342I7qwy_VU,5 THINGS YOU SHOULD BUY TO OPTIMISE YOUR BABY&#39;S/TODDLER&#39;S DEVELOPMENT,The Early Brain Academy,2020-05-27T03:04:17Z,There are so many baby products that flood the market. New parents often ask me what they should buy and what not to buy for ...,https://www.youtube.com/watch?v=342I7qwy_VU,0,0,0,0
nQRJg9U0Y6I,Baby Einstein Sensory Play Space Newborn-to-Toddler Discovery Gym and Play Mat,Kiddies Products,2021-10-22T04:22:07Z,"Baby Einstein Sensory Play Space Newborn-to-Toddler Discovery Gym and Play Mat, Ages Newborn + Products ...",https://www.youtube.com/watch?v=nQRJg9U0Y6I,0,0,0,0
ZmVdiUCFleE,Stretch It Out: How Physical Therapy Helped with Torticollis | Cincinnati Children&#39;s,Cincinnati Children's,2020-08-31T17:17:21Z,"https://www.cincinnatichildrens.org/service/o/ot-pt/specialized-programs Emily Davidson, Chloe's mom: ""My child loved physical ...",https://www.youtube.com/watch?v=ZmVdiUCFleE,0,0,0,0
7hXXSdgV2Mo,Sensory Activities for Babies and Toddlers | Baby &amp; Toddler Entertainment,Annabel Swead,2021-06-14T13:52:48Z,Sensory Activities for Babies and Toddlers | Baby & Toddler Entertainment As a former early years teacher I'm always looking for ...,https://www.youtube.com/watch?v=7hXXSdgV2Mo,0,0,0,0
pXrGIZOLz4k,Infant Vital Signs Pediatric Nursing Assessment Newborn NCLEX Review,RegisteredNurseRN,2020-08-07T22:48:56Z,"Infant (newborn) vital signs assessment for pediatric nurses, nursing students, and NCLEX review. In this video, Nurse Sarah ...",https://www.youtube.com/watch?v=pXrGIZOLz4k,0,84,90.6,7
61BagnSmanc,CSUSM Toddler Development,Jolie Van Schoik,2018-02-17T20:22:24Z,,https://www.youtube.com/watch?v=61BagnSmanc,0,0,0,0
fFP3OBObLrU,Jabberjacks Toddler &amp; Baby Activity Class Hula Hoop Fun,Jabberjacks Franchising Children's Birthday Party Entertainment & Pre-school Activity Classes,2015-05-25T11:00:03Z,At our Jabberjacks Pre-school Activity Classes we ensure all our activities are fun packed and help the children with their social ...,https://www.youtube.com/watch?v=fFP3OBObLrU,0,0,0,0
3mXFJ8S-boU,&quot;Helping Preschool Children with Autism: Teachers and Parents as Partners&quot; Program Overview,The Incredible Years,2015-10-16T21:49:10Z,A brief overview of the new Incredible Years® Program for both Teachers and Parents working with children on the Autism ...,https://www.youtube.com/watch?v=3mXFJ8S-boU,0,0,0,0
G5xk-r3Bo9I,Learn Geography With Dr. Binocs |  Compilation | Learn Videos For Kids,Peekaboo Kidz,2015-09-23T11:47:40Z,"Learn brain-engaging geography topics by watching back to back videos about the Formation of our Solar System , Structure of ...",https://www.youtube.com/watch?v=G5xk-r3Bo9I,0,0,0,0
K5fdq8xNQcI,Bath Song + More Kids Songs and Nursery Rhymes by Little Angel,Little Angel: Nursery Rhymes & Kids Songs,2018-11-16T18:45:00Z,It's bath time and baby John's ready to splish splash in the bathtub! Learn how to take a bath in this fun bath song for babies and ...,https://www.youtube.com/watch?v=K5fdq8xNQcI,0,0,0,0
eNg41er0mAc,A Parent’s Guide to Supporting Toddler Development,Child Care Answers,2021-07-16T18:38:52Z,"Mastering new skills like how to walk, talk, and use the potty are developmental milestones. It is exciting to watch your toddler ...",https://www.youtube.com/watch?v=eNg41er0mAc,0,0,0,0
OFRooGc2-vI,Sensory Activities for Babies and Toddlers | Baby &amp; Toddler Entertainment,Annabel Swead,2021-06-14T13:56:00Z,Sensory Activities for Babies and Toddlers | Baby & Toddler Entertainment As a former early years teacher I'm always looking for ...,https://www.youtube.com/watch?v=OFRooGc2-vI,0,0,0,0
_YIfHHDFvbU,IN FANT TODDLER DEVELOPMENT -BERK CHAPTER 5 PART 2,IZZY KATZ,2021-11-04T16:10:03Z,,https://www.youtube.com/watch?v=_YIfHHDFvbU,0,0,0,0
1IH0nYSRsi8,Best Educational Cartoons | Teaching children to help others | Everythings Rosie,Everything's Rosie,2017-09-21T07:32:11Z,Rosie and her friends help Big Bear with his chores when he hurts his arm SUBSCRIBE: ...,https://www.youtube.com/watch?v=1IH0nYSRsi8,0,0,0,0
hTJsC3san1k,Micro Scooters 3in1 Classic Toddler Scooter,Micro Scooters Ltd,2021-03-30T13:28:24Z,Our Mini 3in1 is a scooter with a trio of talents. Ride-on scooter with adjustable seat from 12 months. Lean-to-steer toddler scooter ...,https://www.youtube.com/watch?v=hTJsC3san1k,0,0,0,0
Ulp0gQAenTI,EDUC 101- COGNITIVE DEVELOPMENT OF AN INFANT AND TODDLER FINAL,ERIKA CEDEÑO,2021-09-30T00:23:09Z,,https://www.youtube.com/watch?v=Ulp0gQAenTI,0,0,0,0
R34ersRrAP4,Toddler Development Activities,Xcel Healthcare Products- Easyfit Diapers Online,2016-11-12T05:24:54Z,This video describes different activities which will make your toddler smarter and more active. These simple day to day activities ...,https://www.youtube.com/watch?v=R34ersRrAP4,52,0,0,0
NKZPRBMsmrY,"Toddler Time: Gardens (Part 1) Intro, Hello Song, Literacy Tip, &amp; Wake Up Warm Up",Fort Bend County Libraries Youth Services,2021-03-30T17:30:10Z,"April 21, 2021 Fort Bend County Libraries offers a variety of free programs every week for children of all ages. When the libraries ...",https://www.youtube.com/watch?v=NKZPRBMsmrY,0,0,0,0
8DyQbQPRrBE,Developmental Exercises for Your Baby or Toddler: Part 1 : Tummy Time With a Pool Noodle,Health & Wealth,2018-05-14T06:31:11Z,http://ytwizard.com/r/6hMVhL http://ytwizard.com/r/6hMVhL Developmental Exercises for Your Baby or Toddler: Part 1 Help babies ...,https://www.youtube.com/watch?v=8DyQbQPRrBE,0,0,0,0
ZhQqmnjn_6Y,"Guiding Your Toddler&#39;s Development: Eating, Sleeping, Toilet Training and More",True Nature Productions,2011-08-31T10:08:45Z,"Toddler parenting guide. Clear and practical advice by eminent development expert, child psychiatrist Cal Colarusso, M.D. You ...",https://www.youtube.com/watch?v=ZhQqmnjn_6Y,0,0,0,0
HhIDcCPgdn4,Dressing Up Play for Your Toddler. A Great Way to Teach Your Child how to Make Choices.,Big Ted Storytime,2022-03-02T14:00:06Z,Dressing Up Play for Your Toddler. A Great Way to Teach Your Child how to Make Choices and to Feel Good About Themselves ...,https://www.youtube.com/watch?v=HhIDcCPgdn4,0,0,0,0
4H28loZvBBs,The Ultimate Outdoor Game | Gian The Cutest Toddler #Shorts,Baby Gian M2F,2021-05-02T18:29:08Z,ZabeelPark #DubaiKid #DubaiLife Here is a list of reasons why children should play outdoor games more often. 1. Improve ...,https://www.youtube.com/watch?v=4H28loZvBBs,0,2,7.0,0
Bt_D1OIISD8,"Toddler Time: Sheep - Intro, Counting Sheep, &amp; Dancing Rhyme (Part 1)",Fort Bend County Libraries Youth Services,2021-03-05T14:44:48Z,"March 17, 2021 Check out books about sheep here: http://bit.ly/FBCLGMYSTTSheep Fort Bend County Libraries offers a variety of ...",https://www.youtube.com/watch?v=Bt_D1OIISD8,0,0,0,0
k-6ws8LZECU,R.E.S.P.E.C.T. S8 E4,WonderGrove Kids,2019-01-15T22:00:03Z,Learn R.E.S.P.E.C.T. with the WonderGrove Kids! SUBSCRIBE: https://www.youtube.com/user/WonderGr.,https://www.youtube.com/watch?v=k-6ws8LZECU,0,0,0,0
T5EeIxVdV0I,"Toddler Time - Jungle Jam: Intro, Songs, &amp; Literacy Tip (Part 1)",Fort Bend County Libraries Youth Services,2021-01-11T14:57:35Z,"January 13, 2021 Fort Bend County Libraries offers a variety of free programs every week for children of all ages. When the ...",https://www.youtube.com/watch?v=T5EeIxVdV0I,0,0,0,0
JYRsdeObYL0,281 -Infant Toddler Development Part 3,Doc Snipes,2018-07-06T18:47:17Z,CEUs are available for this presentation at AllCEUs Want to listen to it as a podcast instead? Subscribe to Counselor Toolbox ...,https://www.youtube.com/watch?v=JYRsdeObYL0,0,0,0,0
F6_0fJ_RXNs,"Development of toddler, media and early childhood",gloria jacinto,2013-08-26T07:35:26Z,"This is a video about the development of toddler, media and early childhood. It is important because you can get a idea of ...",https://www.youtube.com/watch?v=F6_0fJ_RXNs,0,0,0,0
CppF87QErjI,Toddler Growth and Development NCLEX QUESTIONS Review,RN2Professors,2021-09-03T15:00:28Z,Review Toddler Growth and Development NCLEX Questions! Includes tips and rationale! ****** Watch Pediatrics - Growth and ...,https://www.youtube.com/watch?v=CppF87QErjI,0,1,103.0,0
VQRzjlvIVaw,37 month old toddler activities growth development and milestones - 3 year old baby milestones,Aspiring Angelica,2021-09-05T14:28:24Z,37 month old toddler activities growth development and milestones. Watch this video to know what your 3 year old toddler can do.,https://www.youtube.com/watch?v=VQRzjlvIVaw,0,3,86.33,3
kwxjfuPlArY,Science Bulletins: Attachment Theory—Understanding the Essential Bond,American Museum of Natural History,2011-12-06T21:07:09Z,"In 1958, psychologist John Bowlby pioneered ""attachment theory,"" the idea that the early bond between parent and child is critical ...",https://www.youtube.com/watch?v=kwxjfuPlArY,0,33,162.61,18
G2XBIkHW954,The linguistic genius of babies | Patricia Kuhl,TED,2011-02-18T14:05:44Z,"http://www.ted.com At TEDxRainier, Patricia Kuhl shares astonishing findings about how babies learn one language over another ...",https://www.youtube.com/watch?v=G2XBIkHW954,0,205,204.21,45
r34lPQIBg_g,😬😬😬3 Sitting Postures That Are Not Helpful For Your Toddler’s Development,My Favourite Physio Pty Ltd,2022-01-27T00:14:06Z,3 Sitting Postures That Are Not Helpful For Your Toddler's Development Is Your toddler   refusing to put weight down through their ...,https://www.youtube.com/watch?v=r34lPQIBg_g,0,0,0,0
xeKvlFn6wjA,Newborn Physical Exam – Pediatrics | Lecturio,Lecturio Medical,2019-04-29T20:00:03Z,This video “Newborn Physical Exam” is part of the Lecturio course “Pediatrics” ▻ WATCH the complete course on ...,https://www.youtube.com/watch?v=xeKvlFn6wjA,0,33,35.36,4
kTGEX_-8W1s,SHAY&#39;S UPDATE | 9 &amp; 10 Months | Child&#39;s Physical Development | Sinhala | Dhananjie Padmaperuma,Dhananjie Padmaperuma,2022-04-07T09:30:09Z,Here is all new information about Shay at 9 and 10 months. Please never compare your child with another Links Drypers ...,https://www.youtube.com/watch?v=kTGEX_-8W1s,0,32,94.47,38
c56N79sktwM,Part 2 Berk Ch. 4 Physical Dvpt of the infant and toddler,Amy Main,2015-09-27T17:34:40Z,,https://www.youtube.com/watch?v=c56N79sktwM,0,0,0,0
vLbm3InS0J8,Toddler Time - Jungle Jam: Jungle Songs &amp; Sign Language (Part 3),Fort Bend County Libraries Youth Services,2021-01-11T15:01:37Z,"January 13, 2021 Fort Bend County Libraries offers a variety of free programs every week for children of all ages. When the ...",https://www.youtube.com/watch?v=vLbm3InS0J8,286,0,0,0
qqtUqS0lD-Y,Infant Feeding: Toddler Feeding Tips to Avoid Picky Eaters (9-12 Months),Hamilton FHT,2020-07-23T13:30:21Z,Are you a new parent or second time parent and looking for a refresher on infant feeding? Wondering how to build healthy habits ...,https://www.youtube.com/watch?v=qqtUqS0lD-Y,0,0,0,0
PtbdCnkOmgo,Bubble Wrap Painting with a Toddler | Learning Through Play | Sharome Toys,Sharome Toys,2021-12-04T17:54:54Z,"Welcome to my ""Sharome Toys"" YouTube channel! This episode is coming up with interesting art with the use of bubble wrap.",https://www.youtube.com/watch?v=PtbdCnkOmgo,0,0,0,0
kX6u5TtCdvE,Child Development: Your Baby at 12 Months,MultiCare Health System,2013-07-02T21:22:14Z,"Dr. Glenn Tripp, a Developmental Pediatrician with Mary Bridge Children's Health Center, shows you typical milestones and ...",https://www.youtube.com/watch?v=kX6u5TtCdvE,0,54,126.46,77
HsyHmLPApPI,"Active Kids, Active Minds | Kathleen Tullie | TEDxNatick",TEDx Talks,2017-02-27T18:45:23Z,"Despite the fact that our children are wired to move, our country is in the midst of a physical inactivity epidemic. Kathleen Tullie ...",https://www.youtube.com/watch?v=HsyHmLPApPI,0,17,75.24,32
mmCGDsFfl2c,What Is Evolution &amp; types of HUMANS | Dr Binocs Show | Peekaboo Kidz,Peekaboo Kidz,2020-10-13T12:31:43Z,Evolution & Types Of Humans | What Are Types Of Humans | Humans | Evolution Meaning | Different Types Of Humans ...,https://www.youtube.com/watch?v=mmCGDsFfl2c,0,0,0,0
-FRkKFhnTzc,Raising a Toddler? Here’s a Healthy Cognitive Development Approach You Must Take.,Amanda Jones,2016-02-24T11:14:52Z,"Taking a right approach to developing your child's cognitive skills including the way they learn things, develop thoughts, acquire ...",https://www.youtube.com/watch?v=-FRkKFhnTzc,0,0,0,0
zaiQX4-AIPA,"Toddler Time: Imaginary Creatures - Multilingual Song, Literacy Tip, &amp; Sign Language",Fort Bend County Libraries Youth Services,2021-03-26T16:59:56Z,"April 14, 2021 (Part 1) Fort Bend County Libraries offers a variety of free programs every week for children of all ages. When the ...",https://www.youtube.com/watch?v=zaiQX4-AIPA,0,0,0,0
CY7EnD1f7c0,1 year old Toddler activities for fine motor skill development-Indoor activities for 12 months old,The Mom's Little World,2020-12-03T01:28:34Z,Click here to view indoor activities for 1 year old toddler to develop fine motor skill and sensorial skill. Please click the below ...,https://www.youtube.com/watch?v=CY7EnD1f7c0,0,0,0,0
iOqWz3_Pbfo,Toddler Activity,Emmy Gay,2018-01-15T18:47:31Z,Spotting Quality in Early Care.,https://www.youtube.com/watch?v=iOqWz3_Pbfo,0,0,0,0
QhTKSyzrkqU,Meland Kids Golf Club Set - Toddler Golf Ball Game Play Set Sports Toys Gift for Boys Girls,Kenia Hershberger,2021-09-18T20:39:37Z,For the best prices and more details check the link below ⏭ Buy on Amazon US - https://amzn.to/2RknV21 ⏭ Buy on Amazon ...,https://www.youtube.com/watch?v=QhTKSyzrkqU,0,0,0,0
mmfZ2YnvMU4,WHAT ACTIVITIES MY TODDLER DOES IN A DAY | 15 MONTH OLD,Love Happy Alison,2018-07-03T09:00:03Z,"Activities my 15 month old toddler does in a day. Hope these toddler activity ideas inspire you to try at home. I am NOT a teacher, ...",https://www.youtube.com/watch?v=mmfZ2YnvMU4,0,82,90.57,92
JGRFsJtgPvs,Toddler Time: Imagination Part 6,Fort Bend County Libraries Youth Services,2021-01-27T19:16:29Z,"September 30, 2020 This is part 6 of 6 videos In this video, Ms. Erica sings Row, Row, Row your Boat and Clap, Tap, Bend.",https://www.youtube.com/watch?v=JGRFsJtgPvs,0,0,0,0
MWCQgahvrpw,Toddler Time: Imagination Part 3,Fort Bend County Libraries Youth Services,2021-01-27T19:17:15Z,"September 30, 2020 This is part 3 of 6 videos In this video, Ms. Erica sings Pirate Zoom Zoom Zoom and Bumping Up & Down in ...",https://www.youtube.com/watch?v=MWCQgahvrpw,0,0,0,0
plrU61kuJxw,🌵10 Best Push Cars For Toddler 2020,Best Stuff,2020-04-13T15:36:13Z,10 Best Push Cars For Toddler 2020: (Affiliate Link) ___  ___ 1 - Step2 Whisper Ride II: ✓ Amazon US: https://amzn.to/2BAGZAO ...,https://www.youtube.com/watch?v=plrU61kuJxw,0,1,1229.0,0
Uez5-Ejwhhs,Materials and Information to Support Infant and Toddler Development,Strength In Words,2017-12-30T17:03:48Z,"Strength In Words ""Ask Me Anything"" Session from 12/29/17, held live on on the Strength In Words Facebook Page ...",https://www.youtube.com/watch?v=Uez5-Ejwhhs,0,0,0,0
0Cs6hc1xhvQ,Stretching and Exercising Song + More Nursery Rhymes &amp; Kids Songs - CoComelon,Cocomelon - Nursery Rhymes,2017-03-31T07:00:00Z,Subscribe for new videos every week: https://www.youtube.com/c/Cocomelon?sub_confirmation=1 About Cocomelon: Where kids ...,https://www.youtube.com/watch?v=0Cs6hc1xhvQ,0,0,0,0
tLiP4b-TPCA,The Science of Early Childhood Development,Harvard Graduate School of Education,2009-10-01T19:38:58Z,This video from the Center on the Developing Child at Harvard University (developingchild.harvard.edu) features Center Director ...,https://www.youtube.com/watch?v=tLiP4b-TPCA,0,5,326.8,0
ml5TGhoFx4w,"Equitable Practices that Support Young Children&#39;s Social, Emotional, and Behavioral Development",MiMTSS Technical Assistance Center,2022-04-04T14:31:37Z,"In recent years, there has been an increase in the number of young children entering early childhood programs with serious social ...",https://www.youtube.com/watch?v=ml5TGhoFx4w,0,0,0,0
2oqJhTa17lI,Toddler Time: Sheep - Colors &amp; Rhyming Sheep (Part 2),Fort Bend County Libraries Youth Services,2021-03-05T14:45:14Z,"March 17, 2021 Check out books about sheep here: http://bit.ly/FBCLGMYSTTSheep Fort Bend County Libraries offers a variety of ...",https://www.youtube.com/watch?v=2oqJhTa17lI,0,0,0,0
5KUbnVeMYEo,"Bell&#39;s Palsy, Pathophysiology, Symptoms, Diagnosis and Treatment, Animation",Alila Medical Media,2021-01-04T17:02:32Z,"(USMLE topics) Bell's palsy: pathophysiology, symptoms, causes, risk factors, diagnosis and treatment. How to differentiate Bell's ...",https://www.youtube.com/watch?v=5KUbnVeMYEo,0,150,151.23,463
PnV38kbOtcA,Toddler Time: Outer Space -  Game Show &amp; Song (Part 3),Fort Bend County Libraries Youth Services,2021-03-15T14:21:47Z,"March 31, 2021 Fort Bend County Libraries offers a variety of free programs every week for children of all ages. When the libraries ...",https://www.youtube.com/watch?v=PnV38kbOtcA,0,0,0,0
YEJDxwGdXNY,Yara&#39;s Physical Development|| Stages of Mobility,YaraStar Foundation,2022-04-08T03:41:32Z,"The mobility journey for Yara is shown here including how we stimulated and initiated movements as an infant, then how we ...",https://www.youtube.com/watch?v=YEJDxwGdXNY,0,0,0,0
1zJGrJYzHKo,279 Infant Toddler Development Series Part 1 of 5,Doc Snipes,2018-06-28T21:18:27Z,CEUs are available for this presentation at AllCEUs Want to listen to it as a podcast instead? Subscribe to Counselor Toolbox ...,https://www.youtube.com/watch?v=1zJGrJYzHKo,3951,1,69.0,1
DAos23oxTAM,Toddler Time: Gardens (Part 6) Goodbye Songs &amp; Announcements,Fort Bend County Libraries Youth Services,2021-03-30T17:51:58Z,"April 21, 2021 Fort Bend County Libraries offers a variety of free programs every week for children of all ages. When the libraries ...",https://www.youtube.com/watch?v=DAos23oxTAM,184,0,0,0
4NZAxtQeEoE,WHAT ACTIVITIES MY TODDLER DOES IN A DAY | 17 MONTH OLD,Love Happy Alison,2018-09-07T09:00:00Z,"What Activities my Toddler does in a Day as a 17 month old. I love encourage play with Sophie, these activities are fun and they ...",https://www.youtube.com/watch?v=4NZAxtQeEoE,0,18,78.5,16
NKO14Mo6gU4,"Toddler Time: Outer Space - Yoga, Song, &amp; Goodbye (Part 5)",Fort Bend County Libraries Youth Services,2021-03-15T14:24:43Z,"March 31, 2021 Fort Bend County Libraries offers a variety of free programs every week for children of all ages. When the libraries ...",https://www.youtube.com/watch?v=NKO14Mo6gU4,116,0,0,0
rEN7WUdeF8A,Toddler Play Time,Sherry Wakal,2021-02-16T00:55:37Z,Toddler and Play Guidelines.,https://www.youtube.com/watch?v=rEN7WUdeF8A,0,0,0,0
EmctxRcmloc,Nature vs Nurture | Genetics | Biology | FuseSchool,FuseSchool - Global Education,2019-08-27T08:00:00Z,CREDITS Animation & Design: Waldi Apollis Narration: Dale Bennett Script: Bethan Parry Have you noticed that you're different to ...,https://www.youtube.com/watch?v=EmctxRcmloc,0,79,66.32,116
7Y22xpa2y9w,Final Exam-Infants and Toddler Development-Bitner,Danielle Bitner,2019-07-04T01:57:06Z,This is my final exam project for my Infant and Toddler Development course.,https://www.youtube.com/watch?v=7Y22xpa2y9w,0,0,0,0
vuCMJf3xTTI,Toddler Time - Jungle Jam: Goodbye Songs &amp; Announcements (Part 6),Fort Bend County Libraries Youth Services,2021-01-11T15:09:26Z,"January 13, 2021 Fort Bend County Libraries offers a variety of free programs every week for children of all ages. When the ...",https://www.youtube.com/watch?v=vuCMJf3xTTI,0,0,0,0
H8M778XdQSY,Toddler Time: Things That are Green - Songs &amp; Rhymes (Part 3),Fort Bend County Libraries Youth Services,2021-03-11T15:23:16Z,"March 24, 2021 Fort Bend County Libraries offers a variety of free programs every week for children of all ages. When the libraries ...",https://www.youtube.com/watch?v=H8M778XdQSY,0,0,0,0
0GvBuhp-xoI,Toddler Time: Feelings (Part 5: Elevator Song),Fort Bend County Libraries Youth Services,2021-02-12T23:15:20Z,"February 24, 2021 Fort Bend County Libraries offers a variety of free programs every week for children of all ages. When the ...",https://www.youtube.com/watch?v=0GvBuhp-xoI,0,0,0,0
